Column1,Column2,,,Column3,Column4,Column5,,Column6,Column7,Column8,Column9,,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29
4001,STRING_GOODS_4001,,T_SEOUL,GOODS_DRINK,604,콜라,GOODS_GOLD,ITEM_RARE_N,100,3000,3000,3,3,1,38,0,0,5,0,0,icon_item_20105_1.png|icon_item_20105_1.png|icon_item_20105_1.png|icon_item_20105_1.png|icon_item_20105_1.png,shop_item_0002_1.png|shop_item_0002_1.png|shop_item_0002_1.png|shop_item_0002_1.png|shop_item_0002_1.png,item_0002_1_f_1.png|item_0002_1_f_2.png|item_0002_1_f_3.png|item_0002_1_f_4.png,item_0002_1_f_1.png|item_0002_1_f_2.png|item_0002_1_f_3.png|item_0002_1_f_4.png,item_0002_1_f_1.png|item_0002_1_f_2.png|item_0002_1_f_3.png|item_0002_1_f_4.png,item_0002_1_f_1.png|item_0002_1_f_2.png|item_0002_1_f_3.png|item_0002_1_f_4.png,item_0002_1_f_1.png|item_0002_1_f_2.png|item_0002_1_f_3.png|item_0002_1_f_4.png,item_0002_1_b_1.png|item_0002_1_b_2.png|item_0002_1_b_3.png|item_0002_1_b_4.png,item_0002_1_b_1.png|item_0002_1_b_2.png|item_0002_1_b_3.png|item_0002_1_b_4.png,item_0002_1_b_1.png|item_0002_1_b_2.png|item_0002_1_b_3.png|item_0002_1_b_4.png,item_0002_1_b_1.png|item_0002_1_b_2.png|item_0002_1_b_3.png|item_0002_1_b_4.png,item_0002_1_b_1.png|item_0002_1_b_2.png|item_0002_1_b_3.png|item_0002_1_b_4.png
4002,STRING_GOODS_4002,,T_SEOUL,GOODS_DRINK,604,사이다,GOODS_GOLD,ITEM_RARE_N,100,5000,5000,3,3,1,42,0,0,5,0,0,icon_item_20106_1.png|icon_item_20106_1.png|icon_item_20106_1.png|icon_item_20106_1.png|icon_item_20106_1.png,shop_item_0006_1.png|shop_item_0006_1.png|shop_item_0006_1.png|shop_item_0006_1.png|shop_item_0006_1.png,item_0006_1_f_1.png|item_0006_1_f_2.png|item_0006_1_f_3.png|item_0006_1_f_4.png,item_0006_1_f_1.png|item_0006_1_f_2.png|item_0006_1_f_3.png|item_0006_1_f_4.png,item_0006_1_f_1.png|item_0006_1_f_2.png|item_0006_1_f_3.png|item_0006_1_f_4.png,item_0006_1_f_1.png|item_0006_1_f_2.png|item_0006_1_f_3.png|item_0006_1_f_4.png,item_0006_1_f_1.png|item_0006_1_f_2.png|item_0006_1_f_3.png|item_0006_1_f_4.png,item_0006_1_b_1.png|item_0006_1_b_2.png|item_0006_1_b_3.png|item_0006_1_b_4.png,item_0006_1_b_1.png|item_0006_1_b_2.png|item_0006_1_b_3.png|item_0006_1_b_4.png,item_0006_1_b_1.png|item_0006_1_b_2.png|item_0006_1_b_3.png|item_0006_1_b_4.png,item_0006_1_b_1.png|item_0006_1_b_2.png|item_0006_1_b_3.png|item_0006_1_b_4.png,item_0006_1_b_1.png|item_0006_1_b_2.png|item_0006_1_b_3.png|item_0006_1_b_4.png
4003,STRING_GOODS_4003,STRING_GOODS_second_4003,T_NEWYORK,GOODS_DRINK,604,캔커피,GOODS_EXP,ITEM_RARE_N,100,4000,4000,3,3,1,0,8,0,0,5,0,icon_item_20107_1.png|icon_item_20107_1.png|icon_item_20107_1.png|icon_item_20107_1.png|icon_item_20107_1.png,shop_item_0014_2.png|shop_item_0014_2.png|shop_item_0014_2.png|shop_item_0014_2.png|shop_item_0014_2.png,item_0014_2_f_1.png|item_0014_2_f_2.png|item_0014_2_f_3.png|item_0014_2_f_4.png,item_0014_2_f_1.png|item_0014_2_f_2.png|item_0014_2_f_3.png|item_0014_2_f_4.png,item_0014_2_f_1.png|item_0014_2_f_2.png|item_0014_2_f_3.png|item_0014_2_f_4.png,item_0014_2_f_1.png|item_0014_2_f_2.png|item_0014_2_f_3.png|item_0014_2_f_4.png,item_0014_2_f_1.png|item_0014_2_f_2.png|item_0014_2_f_3.png|item_0014_2_f_4.png,item_0014_2_b_1.png|item_0014_2_b_2.png|item_0014_2_b_3.png|item_0014_2_b_4.png,item_0014_2_b_1.png|item_0014_2_b_2.png|item_0014_2_b_3.png|item_0014_2_b_4.png,item_0014_2_b_1.png|item_0014_2_b_2.png|item_0014_2_b_3.png|item_0014_2_b_4.png,item_0014_2_b_1.png|item_0014_2_b_2.png|item_0014_2_b_3.png|item_0014_2_b_4.png,item_0014_2_b_1.png|item_0014_2_b_2.png|item_0014_2_b_3.png|item_0014_2_b_4.png
4004,STRING_GOODS_4004,,T_SEOUL,GOODS_DRINK,604,생수,GOODS_EXP,ITEM_RARE_N,100,10000,10000,3,3,1,0,8,0,0,5,0,icon_item_20108_1.png|icon_item_20108_1.png|icon_item_20108_1.png|icon_item_20108_1.png|icon_item_20108_1.png,shop_item_0015_2.png|shop_item_0015_2.png|shop_item_0015_2.png|shop_item_0015_2.png|shop_item_0015_2.png,item_0015_2_f_1.png|item_0015_2_f_2.png|item_0015_2_f_3.png|item_0015_2_f_4.png,item_0015_2_f_1.png|item_0015_2_f_2.png|item_0015_2_f_3.png|item_0015_2_f_4.png,item_0015_2_f_1.png|item_0015_2_f_2.png|item_0015_2_f_3.png|item_0015_2_f_4.png,item_0015_2_f_1.png|item_0015_2_f_2.png|item_0015_2_f_3.png|item_0015_2_f_4.png,item_0015_2_f_1.png|item_0015_2_f_2.png|item_0015_2_f_3.png|item_0015_2_f_4.png,item_0015_2_b_1.png|item_0015_2_b_2.png|item_0015_2_b_3.png|item_0015_2_b_4.png,item_0015_2_b_1.png|item_0015_2_b_2.png|item_0015_2_b_3.png|item_0015_2_b_4.png,item_0015_2_b_1.png|item_0015_2_b_2.png|item_0015_2_b_3.png|item_0015_2_b_4.png,item_0015_2_b_1.png|item_0015_2_b_2.png|item_0015_2_b_3.png|item_0015_2_b_4.png,item_0015_2_b_1.png|item_0015_2_b_2.png|item_0015_2_b_3.png|item_0015_2_b_4.png
4005,STRING_GOODS_4005,STRING_GOODS_second_4005,T_BEIJING,GOODS_DRINK,604,오렌지 주스,GOODS_GOLD,ITEM_RARE_N,100,3000,3000,3,3,1,36,0,0,5,0,0,icon_item_20109_1.png|icon_item_20109_1.png|icon_item_20109_1.png|icon_item_20109_1.png|icon_item_20109_1.png,shop_item_0041_2.png|shop_item_0041_2.png|shop_item_0041_2.png|shop_item_0041_2.png|shop_item_0041_2.png,item_0041_2_f_1.png|item_0041_2_f_2.png|item_0041_2_f_3.png|item_0041_2_f_4.png,item_0041_2_f_1.png|item_0041_2_f_2.png|item_0041_2_f_3.png|item_0041_2_f_4.png,item_0041_2_f_1.png|item_0041_2_f_2.png|item_0041_2_f_3.png|item_0041_2_f_4.png,item_0041_2_f_1.png|item_0041_2_f_2.png|item_0041_2_f_3.png|item_0041_2_f_4.png,item_0041_2_f_1.png|item_0041_2_f_2.png|item_0041_2_f_3.png|item_0041_2_f_4.png,item_0041_2_b_1.png|item_0041_2_b_2.png|item_0041_2_b_3.png|item_0041_2_b_4.png,item_0041_2_b_1.png|item_0041_2_b_2.png|item_0041_2_b_3.png|item_0041_2_b_4.png,item_0041_2_b_1.png|item_0041_2_b_2.png|item_0041_2_b_3.png|item_0041_2_b_4.png,item_0041_2_b_1.png|item_0041_2_b_2.png|item_0041_2_b_3.png|item_0041_2_b_4.png,item_0041_2_b_1.png|item_0041_2_b_2.png|item_0041_2_b_3.png|item_0041_2_b_4.png
4006,STRING_GOODS_4006,STRING_GOODS_second_4006,T_SEOUL,GOODS_DRINK,604,보성 그린티,GOODS_EXP,ITEM_RARE_N,100,3000,3000,3,3,2,0,24,0,0,5,0,icon_item_20110_1.png|icon_item_20110_1.png|icon_item_20110_1.png|icon_item_20110_1.png|icon_item_20110_1.png,shop_item_0045_3.png|shop_item_0045_3.png|shop_item_0045_3.png|shop_item_0045_3.png|shop_item_0045_3.png,item_0045_3_f_1.png|item_0045_3_f_1.png|item_0045_3_f_2.png|item_0045_3_f_2.png,item_0045_3_f_1.png|item_0045_3_f_1.png|item_0045_3_f_2.png|item_0045_3_f_2.png,item_0045_3_f_1.png|item_0045_3_f_1.png|item_0045_3_f_2.png|item_0045_3_f_2.png,item_0045_3_f_1.png|item_0045_3_f_1.png|item_0045_3_f_2.png|item_0045_3_f_2.png,item_0045_3_f_1.png|item_0045_3_f_1.png|item_0045_3_f_2.png|item_0045_3_f_2.png,item_0045_3_b_1.png|item_0045_3_b_1.png|item_0045_3_b_2.png|item_0045_3_b_2.png,item_0045_3_b_1.png|item_0045_3_b_1.png|item_0045_3_b_2.png|item_0045_3_b_2.png,item_0045_3_b_1.png|item_0045_3_b_1.png|item_0045_3_b_2.png|item_0045_3_b_2.png,item_0045_3_b_1.png|item_0045_3_b_1.png|item_0045_3_b_2.png|item_0045_3_b_2.png,item_0045_3_b_1.png|item_0045_3_b_1.png|item_0045_3_b_2.png|item_0045_3_b_2.png
4007,STRING_GOODS_4007,STRING_GOODS_second_4007,T_NEWYORK,GOODS_DRINK,604,블루레몬 에이드,GOODS_EXP,ITEM_RARE_N,100,4000,4000,3,3,1,0,15,0,0,5,0,icon_item_20111_1.png|icon_item_20111_1.png|icon_item_20111_1.png|icon_item_20111_1.png|icon_item_20111_1.png,shop_item_0085_1.png|shop_item_0085_1.png|shop_item_0085_1.png|shop_item_0085_1.png|shop_item_0085_1.png,item_0085_1_f_1.png|item_0085_1_f_2.png|item_0085_1_f_3.png|item_0085_1_f_4.png,item_0085_1_f_1.png|item_0085_1_f_2.png|item_0085_1_f_3.png|item_0085_1_f_4.png,item_0085_1_f_1.png|item_0085_1_f_2.png|item_0085_1_f_3.png|item_0085_1_f_4.png,item_0085_1_f_1.png|item_0085_1_f_2.png|item_0085_1_f_3.png|item_0085_1_f_4.png,item_0085_1_f_1.png|item_0085_1_f_2.png|item_0085_1_f_3.png|item_0085_1_f_4.png,item_0085_1_b_1.png|item_0085_1_b_2.png|item_0085_1_b_3.png|item_0085_1_b_4.png,item_0085_1_b_1.png|item_0085_1_b_2.png|item_0085_1_b_3.png|item_0085_1_b_4.png,item_0085_1_b_1.png|item_0085_1_b_2.png|item_0085_1_b_3.png|item_0085_1_b_4.png,item_0085_1_b_1.png|item_0085_1_b_2.png|item_0085_1_b_3.png|item_0085_1_b_4.png,item_0085_1_b_1.png|item_0085_1_b_2.png|item_0085_1_b_3.png|item_0085_1_b_4.png
4008,STRING_GOODS_4008,,T_SEOUL,GOODS_DRINK,604,식혜,GOODS_GOLD,ITEM_RARE_N,100,4000,4000,3,3,2,50,0,0,5,0,0,icon_item_20112_1.png|icon_item_20112_1.png|icon_item_20112_1.png|icon_item_20112_1.png|icon_item_20112_1.png,shop_item_0231_3.png|shop_item_0231_3.png|shop_item_0231_3.png|shop_item_0231_3.png|shop_item_0231_3.png,item_0231_3_f_1.png|item_0231_3_f_1.png|item_0231_3_f_1.png|item_0231_3_f_1.png,item_0231_3_f_1.png|item_0231_3_f_1.png|item_0231_3_f_1.png|item_0231_3_f_1.png,item_0231_3_f_1.png|item_0231_3_f_1.png|item_0231_3_f_1.png|item_0231_3_f_1.png,item_0231_3_f_1.png|item_0231_3_f_1.png|item_0231_3_f_1.png|item_0231_3_f_1.png,item_0231_3_f_1.png|item_0231_3_f_1.png|item_0231_3_f_1.png|item_0231_3_f_1.png,item_0231_3_b_1.png|item_0231_3_b_1.png|item_0231_3_b_1.png|item_0231_3_b_1.png,item_0231_3_b_1.png|item_0231_3_b_1.png|item_0231_3_b_1.png|item_0231_3_b_1.png,item_0231_3_b_1.png|item_0231_3_b_1.png|item_0231_3_b_1.png|item_0231_3_b_1.png,item_0231_3_b_1.png|item_0231_3_b_1.png|item_0231_3_b_1.png|item_0231_3_b_1.png,item_0231_3_b_1.png|item_0231_3_b_1.png|item_0231_3_b_1.png|item_0231_3_b_1.png
4009,STRING_GOODS_4009,,T_VENEZIA,GOODS_DRINK,604,샹그리아,GOODS_GOLD,ITEM_RARE_N,100,10000,10000,3,3,1,46,0,0,5,0,0,icon_item_20113_1.png|icon_item_20113_1.png|icon_item_20113_1.png|icon_item_20113_1.png|icon_item_20113_1.png,shop_item_1011_1.png|shop_item_1011_2.png|shop_item_1011_3.png|shop_item_1011_4.png|shop_item_1011_5.png,item_1011_1_f_1.png|item_1011_1_f_2.png|item_1011_1_f_3.png|item_1011_1_f_4.png,item_1011_2_f_1.png|item_1011_2_f_2.png|item_1011_2_f_3.png|item_1011_2_f_4.png,item_1011_3_f_1.png|item_1011_3_f_1.png|item_1011_3_f_2.png|item_1011_3_f_2.png,item_1011_4_f_1.png|item_1011_4_f_1.png|item_1011_4_f_2.png|item_1011_4_f_2.png,item_1011_5_f_1.png|item_1011_5_f_1.png|item_1011_5_f_2.png|item_1011_5_f_2.png,item_1011_1_b_1.png|item_1011_1_b_2.png|item_1011_1_b_3.png|item_1011_1_b_4.png,item_1011_2_b_1.png|item_1011_2_b_2.png|item_1011_2_b_3.png|item_1011_2_b_4.png,item_1011_3_b_1.png|item_1011_3_b_1.png|item_1011_3_b_2.png|item_1011_3_b_2.png,item_1011_4_b_1.png|item_1011_4_b_1.png|item_1011_4_b_2.png|item_1011_4_b_2.png,item_1011_5_b_1.png|item_1011_5_b_1.png|item_1011_5_b_2.png|item_1011_5_b_2.png
4010,STRING_GOODS_4010,STRING_GOODS_second_4010,T_NEWYORK,GOODS_DRINK,604,할로윈 환타,GOODS_EXP,ITEM_RARE_N,100,4000,4000,3,3,2,0,21,0,0,5,0,icon_item_20114_1.png|icon_item_20114_1.png|icon_item_20114_1.png|icon_item_20114_1.png|icon_item_20114_1.png,shop_item_0345_1.png|shop_item_0345_2.png|shop_item_0345_3.png|shop_item_0345_3.png|shop_item_0345_3.png,item_0345_1_f_1.png|item_0345_1_f_2.png|item_0345_1_f_3.png|item_0345_1_f_4.png,item_0345_2_f_1.png|item_0345_2_f_2.png|item_0345_2_f_3.png|item_0345_2_f_4.png,item_0345_3_f_1.png|item_0345_3_f_1.png|item_0345_3_f_2.png|item_0345_3_f_2.png,item_0345_3_f_1.png|item_0345_3_f_1.png|item_0345_3_f_2.png|item_0345_3_f_2.png,item_0345_3_f_1.png|item_0345_3_f_1.png|item_0345_3_f_2.png|item_0345_3_f_2.png,item_0345_1_b_1.png|item_0345_1_b_2.png|item_0345_1_b_3.png|item_0345_1_b_4.png,item_0345_2_b_1.png|item_0345_2_b_2.png|item_0345_2_b_3.png|item_0345_2_b_4.png,item_0345_3_b_1.png|item_0345_3_b_1.png|item_0345_3_b_2.png|item_0345_3_b_2.png,item_0345_3_b_1.png|item_0345_3_b_1.png|item_0345_3_b_2.png|item_0345_3_b_2.png,item_0345_3_b_1.png|item_0345_3_b_1.png|item_0345_3_b_2.png|item_0345_3_b_2.png
4011,STRING_GOODS_4011,STRING_GOODS_second_4011,T_VENEZIA,GOODS_DRINK,604,리페아 탄산수,GOODS_EXP,ITEM_RARE_N,100,3000,3000,3,3,1,0,11,0,0,5,0,icon_item_20115_1.png|icon_item_20115_1.png|icon_item_20115_1.png|icon_item_20115_1.png|icon_item_20115_1.png,shop_item_0134_1.png|shop_item_0134_1.png|shop_item_0134_1.png|shop_item_0134_1.png|shop_item_0134_1.png,item_0134_1_f_1.png|item_0134_1_f_2.png|item_0134_1_f_3.png|item_0134_1_f_4.png,item_0134_1_f_1.png|item_0134_1_f_2.png|item_0134_1_f_3.png|item_0134_1_f_4.png,item_0134_1_f_1.png|item_0134_1_f_2.png|item_0134_1_f_3.png|item_0134_1_f_4.png,item_0134_1_f_1.png|item_0134_1_f_2.png|item_0134_1_f_3.png|item_0134_1_f_4.png,item_0134_1_f_1.png|item_0134_1_f_2.png|item_0134_1_f_3.png|item_0134_1_f_4.png,item_0134_1_b_1.png|item_0134_1_b_2.png|item_0134_1_b_3.png|item_0134_1_b_4.png,item_0134_1_b_1.png|item_0134_1_b_2.png|item_0134_1_b_3.png|item_0134_1_b_4.png,item_0134_1_b_1.png|item_0134_1_b_2.png|item_0134_1_b_3.png|item_0134_1_b_4.png,item_0134_1_b_1.png|item_0134_1_b_2.png|item_0134_1_b_3.png|item_0134_1_b_4.png,item_0134_1_b_1.png|item_0134_1_b_2.png|item_0134_1_b_3.png|item_0134_1_b_4.png
4012,STRING_GOODS_4012,STRING_GOODS_second_4012,T_TOKYO,GOODS_DRINK,604,자몽쥬스,GOODS_EXP,ITEM_RARE_N,100,4000,4000,3,3,1,0,12,0,0,5,0,icon_item_20116_1.png|icon_item_20116_1.png|icon_item_20116_1.png|icon_item_20116_1.png|icon_item_20116_1.png,shop_item_0225_1.png|shop_item_0225_2.png|shop_item_0225_3.png|shop_item_0225_4.png|shop_item_0225_5.png,item_0225_1_f_1.png|item_0225_1_f_2.png|item_0225_1_f_3.png|item_0225_1_f_4.png,item_0225_2_f_1.png|item_0225_2_f_2.png|item_0225_2_f_3.png|item_0225_2_f_4.png,item_0225_3_f_1.png|item_0225_3_f_1.png|item_0225_3_f_2.png|item_0225_3_f_2.png,item_0225_4_f_1.png|item_0225_4_f_1.png|item_0225_4_f_2.png|item_0225_4_f_2.png,item_0225_5_f_1.png|item_0225_5_f_1.png|item_0225_5_f_2.png|item_0225_5_f_2.png,item_0225_1_b_1.png|item_0225_1_b_2.png|item_0225_1_b_3.png|item_0225_1_b_4.png,item_0225_2_b_1.png|item_0225_2_b_2.png|item_0225_2_b_3.png|item_0225_2_b_4.png,item_0225_3_b_1.png|item_0225_3_b_1.png|item_0225_3_b_2.png|item_0225_3_b_2.png,item_0225_4_b_1.png|item_0225_4_b_1.png|item_0225_4_b_2.png|item_0225_4_b_2.png,item_0225_5_b_1.png|item_0225_5_b_1.png|item_0225_5_b_2.png|item_0225_5_b_2.png
4013,STRING_GOODS_4013,,T_TOKYO,GOODS_DRINK,604,위치스,GOODS_GOLD,ITEM_RARE_N,100,4000,4000,3,3,1,45,0,0,5,0,0,icon_item_20117_1.png|icon_item_20117_1.png|icon_item_20117_1.png|icon_item_20117_1.png|icon_item_20117_1.png,shop_item_0219_1.png|shop_item_0219_2.png|shop_item_0219_3.png|shop_item_0219_4.png|shop_item_0219_5.png,item_0219_1_f_1.png|item_0219_1_f_2.png|item_0219_1_f_3.png|item_0219_1_f_4.png,item_0219_2_f_1.png|item_0219_2_f_2.png|item_0219_2_f_3.png|item_0219_2_f_4.png,item_0219_3_f_1.png|item_0219_3_f_1.png|item_0219_3_f_2.png|item_0219_3_f_2.png,item_0219_4_f_1.png|item_0219_4_f_1.png|item_0219_4_f_2.png|item_0219_4_f_2.png,item_0219_5_f_1.png|item_0219_5_f_1.png|item_0219_5_f_1.png|item_0219_5_f_1.png,item_0219_1_b_1.png|item_0219_1_b_2.png|item_0219_1_b_3.png|item_0219_1_b_4.png,item_0219_2_b_1.png|item_0219_2_b_2.png|item_0219_2_b_3.png|item_0219_2_b_4.png,item_0219_3_b_1.png|item_0219_3_b_1.png|item_0219_3_b_2.png|item_0219_3_b_2.png,item_0219_4_b_1.png|item_0219_4_b_1.png|item_0219_4_b_2.png|item_0219_4_b_2.png,item_0219_5_b_1.png|item_0219_5_b_1.png|item_0219_5_b_1.png|item_0219_5_b_1.png
4014,STRING_GOODS_4014,STRING_GOODS_second_4014,T_VENEZIA,GOODS_DRINK,604,모히토 에이드,GOODS_EXP,ITEM_RARE_N,100,10000,10000,3,3,1,0,13,0,0,5,0,icon_item_20118_1.png|icon_item_20118_1.png|icon_item_20118_1.png|icon_item_20118_1.png|icon_item_20118_1.png,shop_item_0197_1.png|shop_item_0197_2.png|shop_item_0197_3.png|shop_item_0197_4.png|shop_item_0197_5.png,item_0197_1_f_1.png|item_0197_1_f_2.png|item_0197_1_f_3.png|item_0197_1_f_4.png,item_0197_2_f_1.png|item_0197_2_f_2.png|item_0197_2_f_3.png|item_0197_2_f_4.png,item_0197_3_f_1.png|item_0197_3_f_2.png|item_0197_3_f_3.png|item_0197_3_f_4.png,item_0197_4_f_1.png|item_0197_4_f_2.png|item_0197_4_f_3.png|item_0197_4_f_4.png,item_0197_5_f_1.png|item_0197_5_f_1.png|item_0197_5_f_2.png|item_0197_5_f_2.png,item_0197_1_b_1.png|item_0197_1_b_2.png|item_0197_1_b_3.png|item_0197_1_b_4.png,item_0197_2_b_1.png|item_0197_2_b_2.png|item_0197_2_b_3.png|item_0197_2_b_4.png,item_0197_3_b_1.png|item_0197_3_b_2.png|item_0197_3_b_3.png|item_0197_3_b_4.png,item_0197_4_b_1.png|item_0197_4_b_2.png|item_0197_4_b_3.png|item_0197_4_b_4.png,item_0197_5_b_1.png|item_0197_5_b_1.png|item_0197_5_b_2.png|item_0197_5_b_2.png
4015,STRING_GOODS_4015,STRING_GOODS_second_4015,T_BEIJING,GOODS_DRINK,604,중국 음료,GOODS_GOLD,ITEM_RARE_N,100,10000,10000,3,3,2,50,0,0,5,0,0,icon_item_20119_1.png|icon_item_20119_1.png|icon_item_20119_1.png|icon_item_20119_1.png|icon_item_20119_1.png,shop_item_0192_1.png|shop_item_0192_2.png|shop_item_0192_3.png|shop_item_0192_4.png|shop_item_0192_5.png,item_0192_1_f_1.png|item_0192_1_f_1.png|item_0192_1_f_1.png|item_0192_1_f_1.png,item_0192_2_f_1.png|item_0192_2_f_1.png|item_0192_2_f_1.png|item_0192_2_f_1.png,item_0192_3_f_1.png|item_0192_3_f_1.png|item_0192_3_f_1.png|item_0192_3_f_1.png,item_0192_4_f_1.png|item_0192_4_f_1.png|item_0192_4_f_1.png|item_0192_4_f_1.png,item_0192_5_f_1.png|item_0192_5_f_1.png|item_0192_5_f_1.png|item_0192_5_f_1.png,item_0192_1_b_1.png|item_0192_1_b_1.png|item_0192_1_b_1.png|item_0192_1_b_1.png,item_0192_2_b_1.png|item_0192_2_b_1.png|item_0192_2_b_1.png|item_0192_2_b_1.png,item_0192_3_b_1.png|item_0192_3_b_1.png|item_0192_3_b_1.png|item_0192_3_b_1.png,item_0192_4_b_1.png|item_0192_4_b_1.png|item_0192_4_b_1.png|item_0192_4_b_1.png,item_0192_5_b_1.png|item_0192_5_b_1.png|item_0192_5_b_1.png|item_0192_5_b_1.png
4016,STRING_GOODS_4016,STRING_GOODS_second_4016,T_BEIJING,GOODS_DRINK,604,믹스 음료,GOODS_GOLD,ITEM_RARE_N,100,3000,3000,3,3,1,44,0,0,5,0,0,icon_item_20120_1.png|icon_item_20120_1.png|icon_item_20120_1.png|icon_item_20120_1.png|icon_item_20120_1.png,shop_item_0172_1.png|shop_item_0172_1.png|shop_item_0172_1.png|shop_item_0172_1.png|shop_item_0172_1.png,item_0172_1_f_1.png|item_0172_1_f_1.png|item_0172_1_f_2.png|item_0172_1_f_2.png,item_0172_1_f_1.png|item_0172_1_f_1.png|item_0172_1_f_2.png|item_0172_1_f_2.png,item_0172_1_f_1.png|item_0172_1_f_1.png|item_0172_1_f_2.png|item_0172_1_f_2.png,item_0172_1_f_1.png|item_0172_1_f_1.png|item_0172_1_f_2.png|item_0172_1_f_2.png,item_0172_1_f_1.png|item_0172_1_f_1.png|item_0172_1_f_2.png|item_0172_1_f_2.png,item_0172_1_b_1.png|item_0172_1_b_1.png|item_0172_1_b_2.png|item_0172_1_b_2.png,item_0172_1_b_1.png|item_0172_1_b_1.png|item_0172_1_b_2.png|item_0172_1_b_2.png,item_0172_1_b_1.png|item_0172_1_b_1.png|item_0172_1_b_2.png|item_0172_1_b_2.png,item_0172_1_b_1.png|item_0172_1_b_1.png|item_0172_1_b_2.png|item_0172_1_b_2.png,item_0172_1_b_1.png|item_0172_1_b_1.png|item_0172_1_b_2.png|item_0172_1_b_2.png
4017,STRING_GOODS_4017,STRING_GOODS_second_4017,T_TOKYO,GOODS_DRINK,604,스파클링 소다,GOODS_EXP,ITEM_RARE_N,100,4000,4000,3,3,1,0,15,0,0,5,0,icon_item_20121_1.png|icon_item_20121_1.png|icon_item_20121_1.png|icon_item_20121_1.png|icon_item_20121_1.png,shop_item_0171_1.png|shop_item_0171_1.png|shop_item_0171_1.png|shop_item_0171_1.png|shop_item_0171_1.png,item_0171_1_f_1.png|item_0171_1_f_2.png|item_0171_1_f_3.png|item_0171_1_f_4.png,item_0171_1_f_1.png|item_0171_1_f_2.png|item_0171_1_f_3.png|item_0171_1_f_4.png,item_0171_1_f_1.png|item_0171_1_f_2.png|item_0171_1_f_3.png|item_0171_1_f_4.png,item_0171_1_f_1.png|item_0171_1_f_2.png|item_0171_1_f_3.png|item_0171_1_f_4.png,item_0171_1_f_1.png|item_0171_1_f_2.png|item_0171_1_f_3.png|item_0171_1_f_4.png,item_0171_1_b_1.png|item_0171_1_b_2.png|item_0171_1_b_3.png|item_0171_1_b_4.png,item_0171_1_b_1.png|item_0171_1_b_2.png|item_0171_1_b_3.png|item_0171_1_b_4.png,item_0171_1_b_1.png|item_0171_1_b_2.png|item_0171_1_b_3.png|item_0171_1_b_4.png,item_0171_1_b_1.png|item_0171_1_b_2.png|item_0171_1_b_3.png|item_0171_1_b_4.png,item_0171_1_b_1.png|item_0171_1_b_2.png|item_0171_1_b_3.png|item_0171_1_b_4.png
4018,STRING_GOODS_4018,STRING_GOODS_second_4018,T_TOKYO,GOODS_DRINK,604,블루베리 요거트,GOODS_GOLD,ITEM_RARE_N,100,4000,4000,3,3,2,51,0,0,5,0,0,icon_item_20122_1.png|icon_item_20122_1.png|icon_item_20122_1.png|icon_item_20122_1.png|icon_item_20122_1.png,shop_item_0163_1.png|shop_item_0163_1.png|shop_item_0163_1.png|shop_item_0163_1.png|shop_item_0163_1.png,item_0163_1_f_1.png|item_0163_1_f_2.png|item_0163_1_f_3.png|item_0163_1_f_4.png,item_0163_1_f_1.png|item_0163_1_f_2.png|item_0163_1_f_3.png|item_0163_1_f_4.png,item_0163_1_f_1.png|item_0163_1_f_2.png|item_0163_1_f_3.png|item_0163_1_f_4.png,item_0163_1_f_1.png|item_0163_1_f_2.png|item_0163_1_f_3.png|item_0163_1_f_4.png,item_0163_1_f_1.png|item_0163_1_f_2.png|item_0163_1_f_3.png|item_0163_1_f_4.png,item_0163_1_b_1.png|item_0163_1_b_2.png|item_0163_1_b_3.png|item_0163_1_b_4.png,item_0163_1_b_1.png|item_0163_1_b_2.png|item_0163_1_b_3.png|item_0163_1_b_4.png,item_0163_1_b_1.png|item_0163_1_b_2.png|item_0163_1_b_3.png|item_0163_1_b_4.png,item_0163_1_b_1.png|item_0163_1_b_2.png|item_0163_1_b_3.png|item_0163_1_b_4.png,item_0163_1_b_1.png|item_0163_1_b_2.png|item_0163_1_b_3.png|item_0163_1_b_4.png
